EntryID,SenseID,EngDesc,SpaDesc,ZapDesc,AssociatedTaxa,SpecimenImagesByTaxa
E0345,S0229,"This term refers to plants that have fleshy leaves arranged like the petals of a rose (rosetophilous) and an inflorescence consisting of a scape with one or more spikes growing off of it. The name can be used to refer to a variety of plants, mostly agaves and bromeliads. One example is the <Agave angustifolia>, which flowers for one month between October and December before producing a seed. The scape of this plant is sometimes opened and cleaned out for use as a container to transport candles during the pilgrimage to Esquipulas in January. This helps to protect the candles from damage during the pilgrimage. The main rib of this plant is fermented to make mezcal and the fiber from the leaves is used in the production of pita fiber.","Nombre con el que se designa a plantas cuyas hojas generalmente carnosas se disponen en la base en forma de roseta, tal como los pétalos de una rosa (rosetófilas) y cuya inflorescencia posee un escapo que sostiene una o varias espigas. Este nombre puede utilizarse para referirse a una variedad de plantas y principalmente a agaves y bromelias. En el caso de <Agave angustifolia>, el escapo se abre y se limpia por dentro y se utiliza para empacar dentro de él las velas que se suelen transportar durante la peregrinación a Esquipulas. De esta manera se protege la vela para que no se rompa en el camino. Esta planta florece de octubre a diciembre durante un mes y posteriormente produce semilla por lo que el escapo está disponible a tiempo para la peregrinación en el mes de enero. La piña de esta planta se puede fermentar para la producción de mezcal. La fibra de las hojas se utiliza para la producción de pita.","Batuuba rindanini ndaani' duba, dxique nabé gulee binnini racani xpichuga gui'ri, rucaa decheni ma zinéni Xquidxi señor ra ziguzulu iza cubi. Ricaacabe batuubadi' rucuiidxicabe laa, richezacabeni ne rusiacacabeni, oraqueru' riguucabe ndaanini ti gui'ri ro' ti cadi guiluuza ne cadi guia ne guendananda' lu neza. Duba xtini rusiu'dxucabe, raca nisadxu'ni ne laaca biquiiñecabeni bininecabeni doo. Ribeeni guie' ra ziguzulu gusiba. Ca guie' xtini ribani bia' ti beeu, raqueru' rucheecheni biidxi.",<Agave angustifolia>;<Bromelia pinguin>,"8c86e970ae3f633cdfaba65caa94509a,53ce58749f0de0f559728a775dc1e340,141abe1bee00455888d9301179159750,b3d928d96c133246a97d2e526b857f70,2a006e01fd36ad411000537bc617dad8,d2969845dba080a9dbedba5ef01871a8,71e3b0b3d35b97ff42c07ba275448826,776ffcc799b9e09ecbaa79e119679828,69f2fd89b1683aeb00ea28fd59d385c0,f593c4d9da4af6a9cff4da55d8c88c58,8aa1108c1194a90282a685092db2c496,e5ea2deb0b2c1ef29d08df55236310e8,bd3804b274f89c97bd5677c617c01704,38f387565c5ad3ca5fa4ffa81ae60503"
E0798,S0230,Aloe vera.,La sábila.,"Nuu binni napani ra lidxi. Nuu tu riguu bichuga dxita lu ca nani, pacaa rundiibi ti ndaa doo xiña' lu guirá' náni. Ne nuu binni napa dxiña nabé re'ni', ruguchanecabeni naranja.",,
E0799,S0231,"Name for the species <Hechtia rosea>, an abundant plant with petals arranged like those of a rose (rosetophilous). It reaches a height of 40 centimeters, and its flowers are a bright pink color. It is considered to have medicinal properties for treating rashes and diabetes. It is also believed that when tied to a branch along with a strip of red cloth, it turns any intended evil back towards the perpetrator, so it is kept in homes as protection.","La sábila morada. Nombre con el que se designa a <Hechtia rosea>. Planta rosetófila abundante que alcanza una altura de 40 centímetros. Sus flores son de color rosa fuerte. Se le atribuyen propiedades medicinales para el tratamiento de erupciones cutáneas y para la diabetes. También se considera que una sábila morada con una tira de tela roja amarrada a una rama revierte cualquier maldad a quien la haga, por lo que se tiene en las casas a manera de protección.","Laani nga ti duba risoo bia' chupalategande centimetru, nagu ca xpandagani, ribeeni ti guie' naxiña' te naduxhu'. Rusiandani gui'dxu, binni napa dxiña re'ni, racaneni laa. Nuu tu ruzuhuaani ra lidxi ne rundiibi lari xiña' lu ca xpandagani ti guiladxini guendanadxaba' ne cuídxini guendanazaaca.",<Hechtia rosea>,"d9eec664eb1c6bdba054d7b3a6aeeee2,fe51dfcef4371c73e5fbb4eff2d5a932,ac6fb63d5ec3326c4dbcab4abb791c9c,7c7a6746b7f98d9527ee444ef9b06412,ab415e89e2bb30c35e50ef5347cc21a3,13bb14194a4a6477dced4d2f24af2bce"
E0344,S0232,"Small whistle made from palm leaves by sticking a thorn through them. By extension, this term is also used to refer to telephones.","Pitito que se hace con la hoja de palma y una espina ensartada y se usa para chiflar. Por extensión, se puede usar este término para referirse al teléfono.","Dxique ra cayaca racadxiiña', ra cuzuguaa ramada, ra cadaapa ziña, rudiicabe ca xcuidi ti ndaa ziña gunica' ti dudu, ni rutiipineca'. Ngue runi nuu tu gudixhe lá telefono casi dudu, purti laaca rutiipini, ribidxini.",,
E0347,S0233,Corn seedling that is three to five days old.,Brote de maíz de tan sólo 3 a 5 días.,Zaca rabicabe ndu xti guela ora ma zeeda ndani.,,
E0349,S0234,"Honey extracted from trees inhabited by bees. By extension, this term is used to refer to any type of honey.","Miel que se obtiene de los troncos de los árboles en donde vivieron abejas. Por extensión, cualquier tipo de miel.",Sicari' rabicabe dxiña bizu ni riree ndaani' yaga. Yanna ma intiisi dxiña bizu rabicabe laa dxiñayaga.,,
E0351,S0235,Name referring to an abundant herbaceous vine of the genus <Canavalia> belonging to the Fabaceae family. It produces lilac-colored flowers.,Bejuco herbáceo del género <Canavalia> perteneciente a la familia Fabaceae. Se presenta abundante. Sus flores son de color lila.,Laani nga ti luba' rudiini ti guie' nagu huiini. Nabé nuuni ndaani gui'xhi'.,<Canavalia>,"4b17d3afb73e641ec06c07d8ac2e771e,d595f3fb99d9f09d1055fa5220144423,0016696c28b030179ba95bcd29eb5dfe,2459ae6ad10781df85a4526323714a03,a16831bf433be01cf48ecb3705cb3081,d9fa2ee070d0d70dade67050e2884e02,053ed36f822132a458e0f21ebdff6786,630a32ba94e3b880d7af2a226af71e1e,d9e9181eabc30e8347c7e1ce17bb0944,4efb2b1f0dacfbf9652822cf9961437a"
E0355,S0236,Flower known in Spanish as <flor de China> meaning 'China flower'. It is usually a red color and is often taken to cemeteries. In some cases the flower is white. These are used to treat rashes resulting from emotional stress by rubbing the flower over the rash.,"Flor de China. Generalmente es de color rojo y se utiliza para llevar al panteón. Ocasionalmente la flor puede ser blanca y entonces se puede utilizar para combatir las manchas de la tristeza. Para esto, se frota la flor sobre las manchas.","Guie'china. Naxiñáni, ne pa malasi gueda guiree ti guie' naquichi ladeni la? riquiiñecabeni para gusiandani xilase, rixuubini ladi binnihuará, ra cayacabe xilaseque.",,
E0354,S0237,"This name refers to <Clowesia dodsoniana>, an abundant epiphytic orchid that is very fragrant. It flowers in May during the dry season. Women used to wear the flower in their hair during traditional celebrations known as <velas>.","Con este nombre se designa a la orquídea epífita <Clowesia dodsoniana>, la cual es abundante. Florece en el mes de mayo durante la época de sequía y la flor es muy aromática. Anteriormente en el tiempo de las velas, las mujeres se ponían la flor de esta orquídea como adorno en el peinado.","Guie'di' rieleni lu beeu guie', ra ziluxe gusiba. Nabe rinda' naxhini. Dxique ora raca saa xti guidxi huaxhinni ca gunaa rulaadxini ique.",<Clowesia dodsoniana>,"aaac1270775d8c8a090946850cc01f70,7d758a7e7cc822d193dce2fe9fc3f7c4,2ac983eaa696926392dd53dd35332243,ae5cf600aedf34aaaaa6c9fcb9d1473a,0c32d9afa3b46a2650c715b420d44aeb,a9fe43ac339090115c84d7ecda790af2,45a652cb0a527b4ca7e4c318fbe1e889,3397fc9b6d4aff1c673ab19bde491ad7,c0d4ccb6fa1b5e547a8ef9703008dd0d"
E0356,S0238,Strawberry.,Fresa.,"Cuananaxhi xti' dxúni, ora ró binnini raxha guidubi xcuuchini purti nácabe nabé napani manihuiini' nabixede ni runi huará binni.",,
E1227,S0239,The top part of the crown of a tree.,La parte alta de la copa de un árbol.,Ra má nasoo xti' ti yaga.,,
E0359,S0240,Ground cover plant with small yellow flowers and arrow-shaped leaves. It produces a type of cotton.,Planta rastrera de flores pequeñas y amarillas y hojas en forma de flecha. Produce un tipo algodón.,"Ti guixini, xuubini layu, rudiini ti guie' huiini' naguchi, xpandagani rului' bazandí'. Rudiini ti xiaa.",,
E0945,S0241,Gardenia.,La gardenia.,Guie'di' nabé rinda' naxhini.,,
E0365,S0242,Sunflower.,El girasol.,"Nuu tu rabini xiiñi' gubidxa. Ra nanda' rudiini guie' nabiuxe, ne ra naga'nda' rudiini guie' namboolo'.",,
E0595,S0243,Ornamental sunflower.,Girasol de ornato.,Laani nga ti yaga guie' ni rudxiiba' binni ndaani' lidxi. Rudiini ti guie' naguchi ne nabiaa casi ti gueta.,,
E0596,S0244,Wild sunflower.,Girasol de monte.,Rindani xtubini ndaani' gui'xhi'. Rudiini ti guie' guchi nabiuxe,,
E0367,S0245,Mullein.,El gordolobo.,"Nacani ti guixi, ribeeni ti batuuba' ra ricá má guie' guchi, casi ga dxa guie' ni rabicabe xquie bi'cu'. Nuu binni rugaaguini ne re'ni purti nácabe rusiandani ru, yuuba' laya, ne guidxagá.",,
E0368,S0246,Pomegranate (<Punica granatum>). Edible fruit with a red-orange color produced by a shrub that reaches a height of 3 meters. The flower of the shrub is orange.,La granada (<Punica granatum>). Fruto comestible producido por un arbusto que alcanza una altura de tres metros. El fruto es de color naranja a rojo. La flor es de color naranja.,Laani nga ti yaga bandaga ribeeni ti guie' nuu bieque la naxiñá' teni ne nuu bieque la nabiguituni. Cuananaxhi xtini la? nabiguitu o naxiña'. Ne guie' xtini nabiguitu.,<Punica granatum>,"e37300a791cc1d0cd99804db05b459a6,39ff2cd5b2685ed6104f1db22e3702b0,bc50644d24a3814b4a1f8afc954c6dd6,10a063a38756e29ec7e9d55120b10ae2,65a88c99d16fcd9038b75310c5a832ea"
E0369,S0247,Edible tuber.,El camote.,"Gu. Rindanini xalayu. Ne nuu xtobini rabicabe laa guyaga, ndi' ribeecabe laa lu xcu ti yaga.",,
E0370,S0248,Sweet potato on the vine.,El camote de bejuco.,"Nacabe gudi' rindanini lu ti luba'. Nuu xtale nezani: gu biguitu, gu cha'hui', gu guchi, gu muradu, gu xiñá'.",,
E0371,S0249,Orange sweet potato.,El camote anaranjado.,Rabicabeni sicari' la? Purti' casi ladi guituni: naguchi.,,
E0372,S0250,Cultivated sweet potato.,El camote selecto.,"Rabicabeni sicari' la? Purti' sicaruni, ne nabé nanixeni.",,
E1145,S0251,Yellow sweet potato.,El camote amarillo.,"Rabicabeni gu guchi, purti' naguchi ladini.",,
E0373,S0252,Purple sweet potato.,El camote morado.,"Rabicabeni gu muradu, purti' zaca die' ladini.",,
E0374,S0253,Red sweet potato.,El camote rojo.,"Rabicabeni gu xiña', purti' zaca die' ladini.",,
E0375,S0254,Yucca.,Yuca.,Gudi' ribeecabeni lu xcu ti yaga.,,
E1216,S0255,Potato.,La papa.,"Nabe ro binnini. Nuu chupa chonna guendaro ra qué riaadxani: tapadu, pure ne lu enchilada.",,
E0520,S0256,Incense.,Incienso.,"Guxhubido' nga rabicabe tini xti' ti yaga, rului'ni guie biuxe, ridooni luguiaa. Rurubacabeni lu gui para guindisani ti gu'xhu' ni rinda' naxhi, riguucabe bido'. Ca binnigola laaca rabini, yaalabido'.",,
E0376,S0257,Reed grass.,El carrizo.,Rindanini ra nuu nisa. Dxique ca xcuidi ruza´necani ti xquite ni rabicabe laa: papalote pacaa biguidi'. Ne laaca runinecabeni gueeregui.,,
E0387,S0258,Forest or abundance of palms. Translated as <palmar> in Spanish by Eustaquio Jiménez Girón in his <Guía Gráfico-Fonémica para la Escritura y Lectura del Zapoteco>.,Abundancia o bosque de palmas. Eustaquio Jiménez Girón en su <Guía Gráfico-Fonémica para la Escritura y Lectura del Zapoteco> lo define como palmar.,"Ná ta Taquiu Nigui lu xqui'chi' ni lá: Pa sicca rica Diidxaza xti Guidxiguie' nacani ti gui'xhi' ziña, ti xilate ra zuguaa xtale ziña.",,
E0379,S0259,The segment between the knots of a reed. It is used to make flutes.,Segmento entre los nudos de un carrizo. Sirve para fabricar flautas.,Sicari' rabicabe ti ndaa gubagui namboolo' ni ruza'necabe gueere' ni riquiiñe' ca binni ruxhidxi pitu nisiaaba'.,,
E0380,S0260,Stem of the papaya leaf. The name refers to the fact that it is hollow.,Tallo de la hoja de papaya. El término hace referencia al hecho de que el tallo es hueco.,Laani nga ti'xhi' yaga papaya.,,
E0382,S0261,Powder made primarily of ground dried corn. It can be eaten as a snack or used for baking bread.,Pinole.,Runinécabeni xuba bidxi ne panela. Nacani xquendaro xcuidi. Yanna ma' qué rihuinnipeni.,,
E1280,S0262,"Woody-looking plant with a thin, white trunk. It is especially poor for firewood.","Planta de apariencia leñosa, de tronco delgado y de color blanco. Se considera que no tiene corazón por lo que no sirve para hacer lumbre.",Runinécabeni xuba bidxi ne panela. Nacani xquendaro xcuidi. Yanna ma' qué rihuinnipeni.,,
E0383,S0263,Cornfield.,La milpa.,Sicari' rabicabe ti layu ra bidxiibacabe xuba' ne ma' naga'. Ne laaca sicari' rabicabe duuza' xti' xuba',,
E0384,S0264,Corn plant when it is coming into ear.,El maíz cuando está jiloteando.,Sicari' rabicabe ti layu ra ma' caguiche du guela.,,
E1218,S0265,Corn plant when it is sprouting.,El maíz cuando está brotando.,Sicari' rabicabe ti layu ora ma zedandani guela.,,
E0385,S0266,Corn plant when it is coming into ear.,El maíz cuando está jiloteando.,Sicari' rabicabe ti layu ora ma' caguiche guie' ca guela,,
E1217,S0267,Corn plant once it has produced an ear.,El maíz cuando ya tiene mazorca.,Sicari' rabicabe ti layu napa niza ni ma' gula.,,
E0386,S0268,Cornfield when the corn is ready for harvest.,La milpa cuando tiene elote.,Sicari' rabicabe ti layu ra nuu guela ni nari'ni'. Ra nuu guela zee nuu guendanabani.,,
E0388,S0269,Yellow sapote.,Zapote amarillo.,Nacani ti cuananaxhi ni ma' qué rihuinni neza lu ca layu xti ca binnizá nabeza lu Yube'. Cani binibia'ni nácabe naguchini.,,
E0040,S0270,Annona that is smooth to the touch unlike the annona known in Spanish as <papause>. Its fruit is edible and has a reddish yellow color.,"Anona que es lisa, en contraste con el papause, y cuyo fruto es de color amarillo rojizo. Es comestible.","Ro binnini, cadi nabixore' ladini casi papause, ne ora ma' güini rixá ladini.",,
E1102,S0271,"Name for the species <Annona squamosa>, a tree that reaches a height of 5 meters. It produces a green compound fruit.",Nombre que se refiere a la especie <Annona squamosa>. Se trata de un árbol que alcanza una altura de cinco metros. Sus frutos son compuestos y de color verde.,"Yagadi' risooni bia' gaayu metru, ribeeni ti guie' naga'. Nuuni ndaani' gui'xhi'.",<Annona squamosa>,"56c64efb1bf8104b61f6499dd595c8eb,6a78dfd0f29bc9e190124377be81babb,92813b7476d78bc32364ce5a6e393348,21086c5b669e3bad65fbaf986adb9781,b30d899c24fb49cd2f7d0c1a9c5ed1e0,acd4bff1a8d87b1a7eb52753a39652f2,3d92e2fd99427b6e67ff64edce3529cb"
E0041,S0272,A small type of annona that is green in color and does not turn yellow when ripe.,Un tipo de anona de tamaño pequeño y de color verde el cual no cambia al amarillo al madurarse el fruto.,"Nacani ti guendabidxu rindani ndaani' gui'xhi', nabiuxe xcuananaxhini ne qué rihuinnidi' ora ma' güini purti' nayaa ladini.",,
E1142,S0273,Type of annona that is smaller and sweeter than others. Its fruit is a light pink color.,Un tipo de anona pero más pequeña y más dulce. Su fruto es de color rosa claro.,Nacani ti yaga cuananaxhi rudiini ti guendabidxu nabiuxe ne nabé nanaxhi ne napa ladi naxiñate. Nuu binni ruyaanani ca xiiñi' ora napaca' biduyu,,
E0389,S0274,"This term refers to at least two species of the genera <Annona> and <Rollinia> which belong to the Annonaceae family. These abundant trees grow at the sides of ditches and rivers and reach a height of 3 or 4 meters. The flowers are yellow, and the fruit, called <papause> in Spanish, is edible. One type of fruit, called <guenda bidxu ique bere>, is considered to have medicinal properties for treating parasites. Children with intestinal parasites are given the fruit to eat in the morning on an empty stomach.",El término anona designa a por lo menos dos especies de los géneros <Annona> y <Rollinia> pertenecientes a la familia Annonaceae. Se trata de árboles abundantes que crecen a orillas de zanjas y ríos y que alcanzan alturas de tres y cuatro metros. Sus flores son amarillas. Sus frutos llamados papause son comestibles. Hay un tipo de fruto llamado <guenda bidxu ique bere> que se considera que tiene propiedades desparasitantes. A los niños que presentan parásitos intestinales se les da de comer este fruto en ayunas por la mañana.,"Yagadi' la risooni bia' tapa metru, lu diidxaxtia la rabicabeni 'anona', rindanini ra nuu nisa, rudiini ti cuananaxhi naga', rului'gani 'papause'. Ribeeni ti guie' naguchiga. Nuu xtobini lá guendabidxu ique bere. Nuu binni ruyaanani xiiñi siadó', ora nadachi nuu ndaani, ca'ru gó ti ndaa gueta, rusabani biduyu. Cuananaxhi xtini sica nayuxiga, napa xho' ne ladini nabixigui'.",<Annona glabra>;<Annona squamosa>,"73c790b1fbe68ac540a46d8c1555c011,68ce4ccfb2a6773b99386b7e32c92e5d,46342193d4f0162a2348a5b6b7e4c7d7,278cebb9d9f1a9ae582b03536aff3b83,80d6603be29ce99f4da33862e291adb7,d2dbd31fd75e3bf8a61d70f1c7f7ea90,26a9b1840ebaa0455367da004d7f78a5,56a7fc1a15cb4e7c64a65de958a0e5a4,d0e6c48cbc1faa499253e7f10e4d7db5,fa487aa751a6389df2553a815d436e06,529ad61b5bfbddb2723e5a07d6df4392,9988b42865ae885147e55783b192cfd4"
