ExampleID,Senses,ZapPDLMAText,ZapAPText,SpaText,EngText,Audio,Sources
EX0246,S0655,,"rosa clavel ca suhuaani ra puerta lidxi ta Ernestu ne riquiiñeni para remediu, ribini ndaani nisa rindaabini ne riábani caadxi zidi para quiibicabe guiidxu la? ne cuu nàcabe ndaanini ora caree gui' nàcabe, bicuinni nàcabe","la rosa clavel está sembrada en la puerta de la casa de don Ernesto y se ocupa para remedio, se pone a hervir en agua y se le echa un poco de sal para lavar granos y [para] meter la mano cuando tienen embarrado estiércol en los dedos de las manos","a rosa clavel stands by the door of Mr. Ernesto's house and you use it as a remedy, it is placed in water and boiled and you sprinkle a little salt on it [and used] for washing a skin rash, and they dip their hand in it when their hands are soiled with excrement, the fingers",afe6eb50eb2789abef252471e0900f16,
EX0247,S0659,"bi-kaa To*ba gizhi","bicaa Tòba guixi","Toba fumó marihuana","Toba smoked marijuana",,RLC09
EX0248,S0660,k.u-chu*xi*,"cuchùxhì","está deshojando/pelando/descascarando","s/he is stripping leaves off/peeling/shelling",,ND
EX0249,S0660,"k.u-chu*xi* (ni^za)","cuchùxhì (niza)","está deshojando (mazorca)","s/he is stripping (corn husks)",,JLC
EX0250,S0660,"r.u-chuxi* niza","ruchuxhì niza","deshoja la mazorca","s/he strips corn husks",,ND
EX0251,S0660,z.u-chuxi*,"zuchuxhì","deshojará; pelará; despellejará","s/he will strip leaves off; peel; skin",,ND
EX0252,S0660,"bi-chuxi* Fa!n ni^za","bichuxhì Fán niza","Juan abrió la mazorca (para sacar maíz)","John stripped off the corn husks (to extract the corn)",,JLC
EX0253,S0661,"bi-chuxi* ni^za","bichuxhì niza","deshojó el maíz","s/he stripped the corn husks off",,RLC04
EX0254,S0661,"ki! n.u-chu*xi* +di!7 +be* niza","quí nuchùxhìdí’be niza","no deshojó el maíz","s/he didn't strip the corn husks off",,RLC17
EX0255,S0661,"(g)i-ra*' dxi r.u-chuxi* Rro*sa ni^za","girà' dxi ruchuxhì Ròsa niza","todos los días Rosa deshoja el maíz","every day, Rosa strips the corn husks off",,RLC07;RLC09
EX0256,S0661,"(g).u-chu*xi* Rro*sa niza","guchùxhì Ròsa niza","que deshoje el maíz Rosa","let Rosa strip the corn husks off,",,RLC07;RLC09
EX0257,S0662,"r.u-dx.iiba bi-ni","rudxhiiba’ bini","siembra la semilla","s/he is sowing seeds",,RLC09
EX0258,S0662,"ki! n.u-dx.i!iba +di!7 +be* bi-ni","quí nudxhíibadí’be bini","no siembra la semilla","s/he does not sow seeds",,RLC09
EX0259,S0662,"r.u-dx.iiba Fa!n bi-ni","rudxhiiba’ Fán bini","Juan siembra la semilla","John sows seeds",,JLC;RLC09
EX0260,S0663,"r.u-g.u7ba Fa!n geza","rugu’ba’ Fán gueza","Juan fuma tabaco","John smokes tobacco",,RLC09
EX0261,S0664,"(g)i-zhi* ma*rte la! z.u-g.waa!7 gu7xu ndaani yoo","gixì màrte lá zuguaá’ gu’xhu’ ndaani’ yoo","mañana es martes y voy a sahumar la casa","tomorrow is Tuesday so I will smoke the house (for purification purposes)",,RLC04
EX0262,S0664,"r.u-g.uu Fa!n gu7xu ra lidxi","ruguu Fán gu’xhu’ ra lidxi","Juan sahuma la casa","John smokes the house (for purification purposes)",,RLC04
EX0263,S0664,"neege bi7ni +ka +be* gu^xu giinya ne* guxu bi-do7 pa-ra kwee* ka+ +be* ma!l ni nuu* nda^ani yoo","neegue’ bi’ni’cabe guxhu guiiña’ nè guxhu bido’ para cueè cabe mál ni nuù ndaani’ yoo","ayer vinieron a quemar chile y sahumerio para sacar el mal que está adentro de la casa","yesterday they smoked the house with chilli smoke and incense in order to get the clear the house from evil",,RLC04
EX0264,S0665,"r.u-g.uu=ya Fa!n ma*ngu","ruguuya’ Fán màngu","Juan pone a madurar el mango","John makes the fruit ripen",,RLC10
EX0265,S0667,"r.u-kwi Fa!n gizhi","rucui Fán guixi","Juan fuma marihuana","John smokes marijuana",,RLC09
EX0266,S0668,r.u-k.iiba,"ruquiiba’","siembra ella/él","s/he sows",,RLC07
EX0267,S0668,"zaa* (g).u-k.i!iba","zaà (g)uquíiba","que siembre","let her/him sow",,RLC07
EX0268,S0668,"bi-k.iiba Fa!n lu bi-zaa","biquiiba’ Fán lu bizaa","le subió Juan al precio del frijol","John raised the price of beans",,RLC17
EX0269,S0669,"r.u-si-ga!7 +be* ya^ga wiini","rusigá’be yaga huiini’","revive a la plantita","the (struggling) plant came back to life",,RLC09
EX0270,S0670,"r.u-su-guundu (g)u-bidxa yaga wiini","rusuguundu’ (g)ubidxa yaga huiini’","el sol (la sequía) marchita las plantitas","the sun (drought) wilts the little plants",,RLC09
EX0271,S0671,"bi-su-teede* Fa!n kwaana=naxi","bisuteede Fán cuaana’naxhi","magulló Juan la fruta (por apretarla cuando está sazón)","John bruised the fruit (by handling it before it ripened)",,RLC09
EX0272,S0672,"ra-ka* bi-s.yu7dxu +be +ni*","racà bisiu’dxu’beni","hizo que se pudriera","it made it rot",,JLC
EX0273,S0672,"bi-s.y.u7dxu nisa=gye zhuba!7","bisiu’dxu’ nisaguie xubá’","la lluvia pudrió el maíz","the rain made the corn rot",,RLC09
EX0274,S0673,"r.u-topa* Fa!n yaga sya=do7","rutopà Fán yaga siado’","Juan recoge leña en la mañana","John gathers firewood in the morning",,RLC09
EX0275,S0674,"r.uutu +ne* li^kwado*ra","ruutu’nè licuadòra","muele en la licuadora","s/he grinds in the blender",,RGL03;RLC09
EX0276,S0674,"r.uutu +be* +ni* nda^ani likwado*ra","ruutu’beni ndaani’ licuadòra","élla/el muele en la licuadora","s/he grinds in the blender",,RLC09
EX0277,S0674,"ka-yu!utu nite","cayúutu nite","está moliendo caña","s/he is grinding sugar cane",,RGL03;RLC09
EX0278,S0674,"bi.itu na*7","biitu’ nà’","lo molió con la mano","s/he ground it by hand",,RGL03;RLC09
EX0279,S0674,"giinya b.y.uutu","guiiña’ biuutu’","chile molido; salsa de chile","ground spicy peppers; chili sauce",,JLC;RLC09
EX0280,S0674,"b.y.uutu giinya","biuutu’ guiiña’","se molió el chile; salsa de chile","ground spicy peppers; chili sauce",,JLC;RLC09
EX0281,S0674,"bi.itu kaadxi* zhu^-baande ti*gee!7 kuba","biitu’ caadxi xubaande’ tìgueé’ cuba","muele un poco de maíz cocido para que yo tome pozol","grind some cooked corn so that I can have a corn drink",,ND;RLC09
EX0282,S0674,"ne*la bi.itu kaadxi* zhuba!'=nyaa ne* bi7.ni geta","nèla biitu’ caadxi xubá'ñaa nè bi’ni’ gueta","Nela molió un poco de nixtamal e hizo tortillas","Nela ground some corn and made tortillas",,ND;RLC09
EX0283,S0674,z.uutu,"zuutu’","molerá; licuará","s/he will grind/blend",,ND
EX0284,S0674,"ni r.uutu","ni ruutu’","el que muele","the grinder",,RLC04;RLC09
EX0285,S0680,,"safiate la? ti yaga huiini qui risoodini, nachucuni, bandaga huiini stìni la? verde naté pero naté naquichi huiini rihuinnini este ne ra remediuni, ribini la? rindaabini la? guècabeni ora nápacabe yuba ndaani, basca, ora guiaba gui ladxido' binni","el estafiaso es una planta que no llega a ser alto, es chaparro, su hojita es verde bajo, pero se ve blanquito este y es remedio, se pone a hervir, lo toman cuando tienen dolor de estómago, basca, o cuando se les inflama el pecho a la gente","the safiate is an herb which doesn't grow very tall, it is short, its little leaves are light green, very light, they look a little white and it is a remedy, you put it in [water] to boil, they drink it when they have abdominal inflamation, nausea, when people have chest inflammation",14310244a0d1f6304016f98299df3a74,
EX0286,S0681,,"yaga safrás la? bandaga stìni ca la?, porque puru bandaga nápani, e riquiiñeni para gaze binnini la? ucaadxecabe la? ne cuucabe ndaani ti tina de nisa la? para gazecabe para cuee lo que ni nápacabe lu ládicabe ora chi acacabe remediu ne ribini la? indaabini la? gácani té ora nápacabe rú re'cabeni para ru también ne rúnicabeni para lavado la? ne lavativa ora napu guí safrás la? rinda'naxhi, de zitu la? ora inaazu ti ndaa bandaga stìni la? rinda'naxhini zioo ziu'coni de zito","la planta de safrás, su hoja es, porque pura hoja tiene, se usa para tomar un baño, lo machucan y lo echan en una tina de agua para que puedan bañasese y que saque lo que tienen en el cuerpo cuando vayan a hacerse el remedio y se pone a hervir para prepararlo en te, lo toman para la tos también, y lo preparan para un lavado y un lavado rectal cuando tienes hinchado el safrás huele rico, desde lejos, cuando cortes una hoja, huele rico, lo olerás desde lejos","the leaves of the safras, all it has is leaves, and it is used to make a wash for people to bathe in, they pour it into a tub for bathing, to cleansing the body when doing a treatment and it is put [in water] to boil, it is made into tea when they have a cough, they drink it to treat a cough, as a bathing wash, as enema when you have inflammation the safras smells nice, from far away when you cut a leaf, it smells nice from afar",47290cd839567027b0fd91356d5b0327,
EX0287,S0682,,"la salva real es una planta que casi no llega a ser alto, da unas flores moraditas y su hoja se usa para ponerlo a hervir y prepararlo en té para tomarlo cuando tienen dolor de estómago o cuando apenas les está dando el dolor de estómago","salbarial la? ti yaga huiini qui risoopeni, ricá ti guie' morado huiini luni la? ne riquiiñe bandaga stíni ca la? para indaabi ácani té la? gueecabe ora nápacabe yuba ndaani la? ora cayasa yuba ndaanicabe","the salbarial is a small tree that is not very tall, it produces small purple flowers, and its leaves are boiled to make tea to drink for abdominal inflammation, when at the onset of stomach pain",5b990e807fe47fba07b2e2252f194f23,
EX0288,S0686,,"sapa ndú la? ribeecabe laa ndaani yu, xcú yagani, ru'tucabe la? ne ruguucabeni lade chaiquecabe para inda' naxhi pues na nayaase huiini ládini, naquichi ndaanini","el chintul lo sacan de la tiera, es la raíz de un árbol, lo muelen y se lo ponen en el cabello para que huela rico pues es de color negro y blanco por dentro","the sapa ndu is pulled out of the ground, it is a root, it is ground and they put it on the hair to make it smell nice then the shell is black and the inside is white",64087d45355e8c0b503f9db9418da58a,
EX0289,S0686,,"sapa ndú ca la? chupa claseni, tobi ca la? nuuni riuucani ndaani laguna ra riuu jmá stale nisa ni jmá riuu ra nuu nisa ca la? jmá risoo ne nápani, rápani ti guie' stìni color verde la? nápani casi, bandaga stìni ca la? nalase la? ne ruchiaanàni casi ti guie', rieleni la? luguia' ca ma rápani caadxi guie' huiini napa naguchi la? o lui' naguchi la?, ne o blanco, ne jaa qui gapadini casi napa stobi sapa ndú huiini ca sapa ndú huiini ca la?  ngá la? lu ca layú ca ra raca dxiiña ca la? racà racà rindánini, xaguete yu nápani ti bola huiini nga rinda'naxhi rinda'naxhi la? ne riquiiñecabeni para, riuuchaneni sti sti semiá, rábicabe laa xcuana biichi para chuu ique  ca ca unaa ca para inda' naxhi lade guicha iquecabe guiuutuni ne cuucabeni iquecabe para inda'naxhi, para guutini a la mejor biichi","el chintul es de dos tipos, algunos crecen dentro de las lagunas, en donde hay más agua el que crece en el agua llega a ser más alto, tiene una flor de color verde, su hoja es dealgada y se extiende como una flor, crece y encima da unas florecitas y tiene amarillo, o parece amarillo y blanco, y este no tiene como lo que tiene el otro chintul el chintúl pequeño, en los terrenos donde se siembra es ahí donde crece, debajo de la tierra le sale una bolita y ese es lo que huele rico y lo usan para, se mezcla con una semilla que le llama 'xcuana bichi' para que las mujeres se lo echen en la cabeza, para que huele rico el cabello, para que se lo echen en la cabeza y huela rico, a lo mejor también para matar piojos","the sapa ndu can be of two kinds, one is, it comes out in ponds, where there is more water the one that grows in the water is taller and it has, its flowers are green in color, it has sort of, its leaves are narrow, and there is a sort of flower that extends out and has little flowers on it and it yellow or looks like yellow, and white and it does not have what the other sapa ndu has the small sapa ndu, it is on the crop fields where it grows, underground, it has a ball and that is what smells nice, nice and it is used for, it is mixed with a seed called xcuana' biichi to put on the head, women apply it so that their hair smells nice, they put it on their head to smell nice, maybe also to kill lice",77b7ff310f5ad517b604db0a8d1c6839,
EX0290,S0686,,"sapa ndú huiini ca ni riu'chane xcuaana' biichi ca la? lu ca layú ca ribeecabeni la? cueecabe semiá huiini xaguete ga la? rinda'naxhi ganga ruguuchage xcuaana' biichi la? para iquiiñecabe uguucabe íquecabe gu'tucabeni ne ugu'chagabe xcuana bichi la? gu'tucabeni lu guiiche o ndaani ti ndaani ti chilemolera la? gu'tubeni la? ne ne uguubeni íquebe para inda'naxhi xcuaana' biichi, sapandú, sapandú huiini, nápani guie' stìni la? casi ti caadxi casi xcola mani xubi, nabé rigaani lu ca layú ca ora cayàba nisaguié","el chintúl que se mezcla con el xcuaana' biichi, lo sacan de los terrenos de siembra, sacan unas semillas de abajo, huele rico, eso es lo que mezclan con el xcuana bichi para que lo usen en el cabello lo muelen y lo mezclan con el xcuaana' bichi, lo muelen en un metate, lo muelen y y se lo pone en el pelo para que huela rico, 'xcuana biixhi', chintúl chiquito , es como la cola de un alacrán, crece mucho en los terrenos de siembra cuando llueve","the sapa ndu is mixed with the xcuaana' biichi, it is pulled from the ground, they take out seed from underneath, it smells nice, and that is mixed with the xcuaana' biichi to apply it on the head and they grind it and mix it with the xcuaana' biichi, they grind this on a grinding stone or in a mortar, it is ground and and they put it on their head to smell nice, xcuaana' biichi, sapa ndu, little sapa ndu, its flower is like the tail of a scorpion, it grows abundantly on the crop fields when it rains",a9550cd63186d17b0b0ed359d7c10e48,
EX0291,S0687,,"sapatu duende la? Gabriela, este rama huiini verdecani ne ricá guie' huiini xiñà ca luni, ngasi nga laani ngasi nga, qui gápadini sti cosa pues más que ngá co' cadi luba'dini, yaga huiinini","el sapato de duende Gabriela, son ramitas verdes y da unas flores rojas, eso es todo sólo eso, no tiene otra cosa pues más que eso no, no es bejuco, es una plantita","the sapatu duende, Gabriela, has small green branches, and it puts out small red flowers, that's all that's all, it doesn't have anything else no, it's not a vine, it's an herb",f174ceee48d9540c84535d4f6a471646,
EX0293,S0701,,"taangu ta beela ca la? ti yaga huiini, qui risoopeni, rácani bia' chupa bia' ne ricá caadxi, nápani ti bandaga huiini la? na naté también yaga ca la? casi nalase', rama huiini ca la? naxi color naxiñà, color lila ne ricá caadxi bola huiini xiñà luni ne guie' huiini stìni la blanco, ro binnini","the taangu ta beela es una plantita, no llega a ser alto, llega a medir dos metros aproximadamente y da unos, tiene unas hojitas decoloridas la planta es como delgada, la ramita es de color rojo, color lila y da unas bolitas rojas y su flor es blanca, lo comen las personas","the taangu ta beela is a small plant, it doesn't grow very tall, it's up to two metres tall, it has small leaves, light in color the plant is sort of narrow, its small branches are red, lilac and it puts out small red balls and its little flowers are white, people eat it",ce41cb3634093124a1cccdf49ad5a2ea,
EX0294,S0701,,"taangu ta beela ca la? ti yaga huiini risooni bia' ti bia', ridxélani la? lu ca dàni ca la? uriá ca le' ca la? lu ca gui'xhi ca, ra tiisi rudiini yaga huiini ca la? color casi muradu raca yaga huiini ca la? nápani ti cuananaxhi huiini naxiñà la? ricá luni, ro binnini ne guie' stìni la? ti blancu ne bandaga ca la? color natéga ne casi naduubi, cadi tan boladi, casi bandaga bia' regular cadi tan naroobadi","el taangu ta beela es una plantita que llega a medir un metro, se encuentra en los cerros, en la orilla de los cercos, en los montes, se da donde sea esa plantita es de color como morado, tiene un fruto de color rojo da un fruto, lo comen las personas, su flor es blanca y su hoja es de color medio pálido y suave, no es tan bola, es una hoja de tamaño regula, no tan grande","the taangu ta beela is a small plant that reaches one meter in height, it is found on the hills, at the edge of fences, in the bruch, it grows everywhere this plant, this plant is sort of purple in color, it has small red fruits that grow on it, people eat it and its flowers are white and the leaves are light in color, soft to the touch, not round, almost medium size, not too big",2fe19fb53bb18786a829aa41d6be2eb6,
EX0295,S0706,,"tau cuuni ca la? ti yaga nablancuni, yaga blancu risooni bia' chii bia', nuu parte la? risooni nasoo de chii la? de bia' doce bia' nápani bandaga huiini stìni la? color na nablancuga, verde, blancu naté ne nápani semiá stìni la? laaca naté la?, peru ndaanini ca la? ora laani ma nagüini la? rixele semiá ca la? dentro ca nápani ti bola huiini naxiñà, ganga semiá ca, renda ládini casi casi biá tonce iree naxiñà huiini ca la? ma riaana semiási ca, ti bola huiini bia' xqui' chiba","tau cuuni es un árbol blanco, un árbol blanco llega a medir diez metros aproximadamente, hay partes donde llega a medir de diez a doce metros de altura tiene sus hojitas de color medio blanco, verde, blanco pálido y tiene sus semillas también pálidas, pero por dentro, cuando ya están maduras, se abre la semilla, por dentro tiene una bolita roja, esa es la semilla, está cubierto como ¿'achiote'? entonces sale lo rojito y sólo queda la semilla, una bolita del tamaño del popó de una chiva","the tau cuuni is a white tree, a white tree it can reach a height of ten meters, there are places where it can grow as tall as ten to twelve meters it has its small whitish leaves, green, pale white and it has seeds, light in color, but inside, when it is ripe, the seeds open, it has a red ball inside, those are the seeds, they come with a shell that is almost like annato then a reddish thing comes out and it leaves only the seed behind, a little ball the shape of goat's poop",9948f579ca74d05e785327eedff75bce,
